capture_0_oq,capture_1_oq,capture_2_oq,capture_3_oq,capture_0_result,capture_1_result,capture_2_result,capture_3_result
1.28676258,-2.32564379,-2.01181471,-2.58135479,1,0,0,0
1.19499732,-2.32445709,-2.60023139,-2.74534337,1,0,0,0
-2.66798716,-1.51829645,-3.19211334,-3.26518305,0,0,0,0
1.59729719,-1.58862788,-2.96575222,-3.71901281,1,0,0,0
-3.18334214,-2.31484268,-4.02968712,-3.63190696,0,0,0,0
-3.082598,-2.38995869,-1.7859323,-3.70947942,0,0,0,0
1.74428187,-3.73736359,-3.70539054,-2.25507952,1,0,0,0
-1.64618865,-2.29708385,-2.7197089,-2.35741157,0,0,0,0
-3.02821752,-1.29233552,-2.01341175,-1.2472338,0,0,0,0
1.28885806,-2.47175582,-1.08215557,-2.42124293,1,0,0,0
1.94501225,-2.5605863,-4.47260141,-1.42155252,1,0,0,0
1.36971409,-3.38462032,-2.23016813,-3.52968313,1,0,0,0
2.21449509,-3.14186886,-3.28172036,-3.32342535,1,0,0,0
1.4712831,-3.5310138,-1.89621411,-2.00016573,1,0,0,0
-3.02171148,-2.18490809,-1.59370918,-3.20990682,0,0,0,0
2.10775658,-3.5143435,-3.12341377,-1.92083325,1,0,0,0
-2.36721411,-2.17711832,-3.05241831,-2.44502202,0,0,0,0
-2.54423935,-2.99383011,-2.48315763,-3.42590325,0,0,0,0
1.29007297,2.25182958,1.24241672,-2.63427328,1,1,1,0
-2.4679156,-2.56074816,-1.97436269,-2.67614406,0,0,0,0
-2.23242063,-3.01910508,-2.37903967,-1.8474672,0,0,0,0
2.3208119,2.10350715,-3.76446284,-2.77251545,1,1,0,0
1.59617774,-2.78963409,-1.58603117,-2.78544631,1,0,0,0
-3.78019847,-3.16567458,-2.36965828,-2.68972199,0,0,0,0
1.97783541,-1.90332625,-2.60108393,-2.03108639,1,0,0,0
-2.00126413,-0.9817481,-2.30804179,-2.98875142,0,0,0,0
0.78316154,-2.50398107,-3.36601697,-1.23646092,1,0,0,0
3.34250443,-3.12171672,-1.86550114,-3.72593105,1,0,0,0
-3.15658562,-1.77362859,-3.37632596,-1.96524393,0,0,0,0
2.09807381,-2.22440306,-3.26676518,-1.80864688,1,0,0,0
-2.0201778,-2.56068874,-3.50208543,-3.84705514,0,0,0,0
-2.59658433,-2.35409141,-2.58584861,-2.8365504,0,0,0,0
1.53547656,-2.52214354,-2.80468632,-1.0779052,1,0,0,0
1.96617208,-2.38893721,-3.02572995,-2.46622991,1,0,0,0
2.69427896,2.24439669,-1.16367294,-2.62489337,1,1,0,0
0.47569256,-1.87659189,-2.21047867,-3.38604711,1,0,0,0
2.31180675,-1.27856778,-3.39097865,-2.4121793,1,0,0,0
-2.29291823,-3.60003822,-1.73752904,-1.20870909,0,0,0,0
-3.39572318,-3.80394384,-2.19421443,-3.64756659,0,0,0,0
0.95083378,-3.82607207,-3.35273109,-0.92961034,1,0,0,0
1.5114245,-3.26274484,-0.49006613,-1.59925688,1,0,0,0
1.49598857,-1.27672208,-1.95982102,-2.75379065,1,0,0,0
-1.48232942,-2.90087089,-2.57336386,-2.01604422,0,0,0,0
-3.17807049,-2.96408143,-2.31957566,-2.18717847,0,0,0,0
2.1289397,1.96626112,-2.83382628,-2.81618536,1,1,0,0
-2.43028272,-3.34212929,-2.55584437,-1.9524198,0,0,0,0
-2.74251625,-3.73433158,1.86068695,-3.08396034,0,0,1,0
-2.10038833,-2.08553486,-2.10702755,-2.74994522,0,0,0,0
-2.62596291,-1.32540939,-1.92569457,-1.51086915,0,0,0,0
2.05688551,-2.41963863,-2.19470914,-2.47466732,1,0,0,0
2.11645905,-2.21438948,-2.16080286,-3.65970619,1,0,0,0
-1.11770192,-2.26911567,-3.44228148,-3.22581083,0,0,0,0
-0.02263784,1.900989,2.9263813,-3.80817391,1,1,1,0
3.14537659,-1.2724814,-2.64583677,-3.02187335,1,0,0,0
2.78971046,-3.17118727,-1.94407254,-1.24479504,1,0,0,0
-3.58078592,-1.39572695,-2.58980338,-2.33530458,0,0,0,0
2.56638527,-3.6853902,-3.04234885,-3.50753777,1,0,0,0
1.60303675,-2.99603734,-2.48861592,-3.1876523,1,0,0,0
1.91745721,-1.86455715,-1.94871761,-3.29996757,1,0,0,0
0.60784919,-3.80538665,-3.25560533,-2.82640345,1,0,0,0
1.75705422,-2.01234799,-2.36912649,-3.19996178,1,0,0,0
-3.59216407,-4.91938926,-2.37397533,-3.46836671,0,0,0,0
1.52644468,-2.35281717,-1.74749289,-2.29773503,1,0,0,0
-2.58312281,-2.05061343,-2.26535033,-3.45477387,0,0,0,0
-2.26530284,-3.82518508,-2.09634956,-2.41101831,0,0,0,0
1.37343472,-3.37953754,-2.66186204,-4.10924442,1,0,0,0
1.71470474,-0.41381596,-3.29616554,-2.2236133,1,1,0,0
1.23343058,-1.79050025,-3.43710221,-3.11670508,1,0,0,0
-3.61846723,-2.38551293,-3.24629545,-2.31071487,0,0,0,0
0.99435207,0.21910127,-3.09499279,-3.8506411,1,1,0,0
2.14932766,-2.46712212,-2.50870734,-2.88137812,1,0,0,0
-2.80885231,-2.77974196,-2.48051174,-2.89849173,0,0,0,0
-2.63138022,-2.9784631,-3.00782397,-2.11110804,0,0,0,0
2.61350069,-3.46934721,-3.06650829,-2.99921148,1,0,0,0
2.12368127,-2.90001631,-1.15103479,-2.07486507,1,0,0,0
-3.95141207,-3.04069091,-2.54347362,-2.27812417,0,0,0,0
1.1913592,2.19645631,-3.08227204,-2.25786902,1,1,0,0
-1.95218194,-2.67077032,-2.46108454,-2.88231969,0,0,0,0
1.92613974,-1.71451624,-1.41235618,-4.18472029,1,0,0,0
2.88414881,-2.95882504,-2.43309196,-3.34562063,1,0,0,0
-3.33079845,-3.03199105,-1.95201505,-2.80668288,0,0,0,0
1.33085633,-1.89059209,-2.82158479,-1.46507015,1,0,0,0
-3.50064598,-2.68168952,-2.13887189,-2.16032546,0,0,0,0
2.80832592,-3.85237262,-2.38853451,-2.73638219,1,0,0,0
-3.58433425,-1.27005978,-3.9498385,-2.74898373,0,0,0,0
-2.60017626,-4.23828848,-2.75203791,-2.35239044,0,0,0,0
0.98585906,-2.48890482,-1.49724716,-2.01538038,1,0,0,0
-1.91508438,-3.03098746,-3.15415114,-3.31482813,0,0,0,0
3.2830175,-2.26736255,-2.93159857,-2.75654159,1,0,0,0
0.8732127,-2.35069599,-1.72962174,-2.72957385,1,0,0,0
0.57850312,-1.87583063,-2.05831695,-3.61169316,1,0,0,0
1.1063003,-2.8081486,-2.85749082,-3.80793735,1,0,0,0
0.95239002,-1.326859,-4.41355929,-2.73313075,1,0,0,0
-2.68276129,-3.48599628,-2.28617694,-1.9935444,0,0,0,0
-2.61286572,-3.11072562,-3.11861169,-3.23908143,0,0,0,0
-3.30726467,-2.79266238,-3.33425589,-2.42514331,0,0,0,0
-2.12021917,-3.18001062,-2.2387689,-3.24661583,0,0,0,0
-2.26155464,-1.68527029,-3.49771827,-4.153708,0,0,0,0
-3.69711109,-3.22346017,-3.06747817,-2.17156839,0,0,0,0
1.09160459,-3.70425098,-2.82391179,-2.63273101,1,0,0,0
1.11430315,-3.32249328,-3.00666858,-0.60822442,1,0,0,0
-2.78534908,-4.84014489,-2.65743118,-2.89319288,0,0,0,0
-2.60027982,-2.50986293,-2.78877094,-2.32519042,0,0,0,0
2.45219674,-2.24430822,-2.45410781,-2.73358468,1,0,0,0
2.45987736,-2.08096933,-2.43565589,-2.00126767,1,0,0,0
2.27864441,-3.9245829,-1.72880664,-2.51891147,1,0,0,0
-1.75777785,-3.73103172,-3.38122956,-3.75984274,0,0,0,0
-2.37818006,-3.45215946,-2.48190723,-1.19933579,0,0,0,0
1.08358078,-3.26544046,-1.08569795,-2.11752336,1,0,0,0
-2.98207924,-3.32829282,-3.15414108,-2.24221665,0,0,0,0
-2.97985524,-3.33255827,-2.67069992,-3.35036926,0,0,0,0
-3.33331823,-2.10110415,-2.88515482,-3.65811922,0,0,0,0
0.91378447,-2.55928095,-2.857049,-2.98849568,1,0,0,0
1.07259518,-2.68008951,-2.36633234,-2.52625532,1,0,0,0
1.98144782,-1.88921671,-3.31350565,-3.62867601,1,0,0,0
0.12249472,2.34170053,-1.29174255,-1.29429912,1,1,0,0
-2.21091229,-2.44878978,-3.26602012,-0.55372613,0,0,0,0
2.01049652,-3.18940878,-2.59442143,-2.37678252,1,0,0,0
-2.77018473,-3.70107405,-3.12403627,-1.95092205,0,0,0,0
2.15810519,-2.57231928,-3.17743048,-3.20695378,1,0,0,0
-3.04844324,-3.45446691,-3.75866145,-2.49291006,0,0,0,0
2.03231107,-2.7820712,-2.05231812,-1.92481559,1,0,0,0
-3.08568366,-2.39477418,-1.6432697,-2.19622944,0,0,0,0
-2.69363318,-1.49677731,-3.34863327,-4.87527438,0,0,0,0
-2.64032409,-2.72661094,-3.11238635,-1.52812544,0,0,0,0
-3.16592231,-2.23117284,-2.90778577,-2.52935048,0,0,0,0
-2.27593929,-4.34142761,-2.57331897,-2.78221332,0,0,0,0
2.9546557,-2.06485614,-4.56757061,-1.19613269,1,0,0,0
-2.81665269,-4.33470607,-3.64178829,-3.38306464,0,0,0,0
1.0495198,-2.6176637,-2.2754075,-2.75941212,1,0,0,0
-3.03741656,-3.20309252,-2.14143954,-3.58673446,0,0,0,0
2.17363741,-3.43299098,-2.74061803,-2.01457888,1,0,0,0
-4.03746665,-3.0057,-2.937649,-2.71592867,0,0,0,0
2.40344554,1.9221656,-2.90964935,-1.87680218,1,1,0,0
-2.82886289,-2.87317783,-3.15382183,-2.26598512,0,0,0,0
-3.09389569,-2.6521368,-3.03902924,-3.26112472,0,0,0,0
-1.84809994,-3.63154002,-1.56125259,-2.82545928,0,0,0,0
2.71364562,-1.94330309,-3.07480749,-1.91030875,1,0,0,0
0.83313249,-2.88796145,-1.00761866,-1.8145442,1,0,0,0
1.78817417,-2.5413895,-1.58414226,-3.11157927,1,0,0,0
2.58916728,-3.12630646,-3.03172693,-2.36870572,1,0,0,0
-2.33311579,-3.31650749,-3.05961929,-5.01866639,0,0,0,0
-2.42703762,-3.62362526,-1.93074476,-2.59881783,0,0,0,0
-2.64206305,-2.43467297,-1.84795316,-2.75803413,0,0,0,0
-1.97143648,-2.79034637,-3.50275263,-2.25090496,0,0,0,0
1.26206521,-2.11780369,-1.1220892,-3.0025728,1,0,0,0
-2.72828173,-2.883875,-1.26448506,-2.68478654,0,0,0,0
-2.25483812,-3.17914784,-1.97054055,-2.86720879,0,0,0,0
-2.19733194,-1.69077646,-2.77673472,-3.1694904,0,0,0,0
-2.64676288,-2.24132705,-3.45981903,-2.63468064,0,0,0,0
2.50371117,-3.29755917,-3.33124958,-2.26314999,1,0,0,0
-3.17880251,-3.04775331,-2.25386918,-2.84493528,0,0,0,0
-4.50074151,-3.91861759,-2.61319559,-3.63183059,0,0,0,0
2.04457883,-3.34346965,-2.11717486,-2.48670299,1,0,0,0
-2.4609115,-3.15157622,-2.42622811,-2.34636776,0,0,0,0
-2.30092164,-2.09040958,-4.1040577,-3.48577537,0,0,0,0
1.13837589,-2.71204878,-2.83853076,-3.05712018,1,0,0,0
0.95539391,-1.35636907,-2.67566778,-0.51016621,1,0,0,0
1.27063617,-3.14782597,-3.03198956,-2.73032878,1,0,0,0
-1.54925091,-2.3288589,-2.84006428,-2.84364,0,0,0,0
-3.1529922,-2.70370059,-1.44730089,-2.17061844,0,0,0,0
-2.93098614,-2.90147308,-2.39640977,-4.23141159,0,0,0,0
-1.20001873,-1.66406278,-2.3324389,-2.56436765,0,0,0,0
-4.05190028,-3.07206139,-1.43157812,-3.14409807,0,0,0,0
-2.07923315,-2.49382965,-2.5470892,-3.46906036,0,0,0,0
-2.13533528,-2.88443305,-4.37175147,-0.87085171,0,0,0,0
1.50061259,-2.7031783,-2.81069521,-2.75772214,1,0,0,0
-2.28363462,-1.45078786,-2.40485799,-1.54054761,0,0,0,0
-3.24412137,-2.99944282,-3.35210711,-2.39659529,0,0,0,0
-4.11250442,-2.72564236,-3.4368895,-2.92521659,0,0,0,0
3.03168874,-4.14418764,-1.94050949,-3.15696448,1,0,0,0
3.45697403,-3.18345204,-2.43417956,-2.32395474,1,0,0,0
-1.5217212,-2.54965834,-1.97016429,-3.8644731,0,0,0,0
1.83005091,-1.6916858,-3.04568354,-3.58619355,1,0,0,0
1.03489384,-3.92549857,-2.50965506,-2.03425679,1,0,0,0
1.95564907,-2.79772431,-2.33726278,-3.5527993,1,0,0,0
-3.40926796,-3.02650183,-2.58751288,-2.55387519,0,0,0,0
-2.089254,-1.91361941,-3.41917984,-1.34802079,0,0,0,0
2.96102762,-3.00516523,-1.3895914,-2.29147281,1,0,0,0
-0.72235642,-2.26894543,-2.49006953,-1.51456119,0,0,0,0
1.38164554,-2.02187225,-2.68906206,-3.97209935,1,0,0,0
1.95649937,-3.69724855,-3.11790425,-1.48116797,1,0,0,0
1.76988132,-2.11726185,-1.99188422,-3.99847776,1,0,0,0
-2.49050185,-3.06510273,-3.06631792,-3.51751223,0,0,0,0
3.70247625,-4.48745526,-2.98986994,-2.65498199,1,0,0,0
1.45026632,-3.0665027,-4.1346617,-3.18634771,1,0,0,0
-3.42965983,-3.4755744,-2.11945064,-3.66846249,0,0,0,0
1.67749748,-2.01473609,-2.24457197,-3.64967063,1,0,0,0
-2.48161219,-2.21578795,-3.46680842,-1.94404908,0,0,0,0
-1.82721335,-2.2045983,-2.2913903,-3.19890492,0,0,0,0
-2.08207443,-2.8654065,-3.76776271,-2.4515288,0,0,0,0
-4.14504111,-2.57645715,-2.60445923,-2.17495821,0,0,0,0
2.59358007,-2.26994809,-1.90511737,-3.21264081,1,0,0,0
1.345996,-3.36776935,-3.40927951,-1.18760411,1,0,0,0
1.51671935,-2.73807179,-2.60671303,-2.81333458,1,0,0,0
2.50178799,-3.55459228,-4.13026847,-2.3103103,1,0,0,0
-2.26905867,-2.74363942,-3.2044407,-3.89568619,0,0,0,0
-3.72508131,-2.90029179,-2.89324727,-1.43159805,0,0,0,0
-2.47775391,-2.88362466,-4.11790498,-2.40037926,0,0,0,0
3.093509,-2.75966618,-3.08527164,-3.82782519,1,0,0,0
-2.03625634,-2.15996094,-2.55658645,-2.71624476,0,0,0,0
2.42850948,-1.72595456,-3.41150016,-2.47996617,1,0,0,0
-3.44629511,-2.51413397,-2.5625525,-3.07991616,0,0,0,0
3.32129411,-1.74809434,-2.77113244,-2.72201765,1,0,0,0
1.49903055,-3.13236602,-3.56547534,-2.03229077,1,0,0,0
-2.77003683,-2.27955412,-3.26072834,-2.9063113,0,0,0,0
1.15661854,-2.74953432,-1.08763529,-2.5685804,1,0,0,0
-3.26891989,-3.09405699,-3.11225951,-2.23389771,0,0,0,0
2.7528109,-2.91294269,-2.48004701,-3.37696001,1,0,0,0
-4.28135917,-2.1977568,-3.54818143,-1.39431562,0,0,0,0
-1.89960431,-2.11402103,-1.6898714,-4.15818691,0,0,0,0
-2.43481304,-2.50642709,-3.33378837,-3.73286121,0,0,0,0
-1.97447632,-2.76106,-1.91291049,-1.83375068,0,0,0,0
-2.58889273,-2.0172134,-2.18666084,-3.25466096,0,0,0,0
2.17880309,-3.78500298,-3.61591652,-2.40812767,1,0,0,0
-2.61768512,-3.58496942,-1.71591751,-2.95331106,0,0,0,0
1.83719955,-2.85536349,-3.47263478,-2.91178152,1,0,0,0
-1.93548687,-3.58806551,-4.1589424,-2.49445662,0,0,0,0
-1.8321963,-2.91246455,-3.43709812,-3.12972069,0,0,0,0
-3.2468915,-2.26103514,-1.86799336,-2.84535922,0,0,0,0
-3.06084454,-3.05411238,-4.44142371,-3.95846739,0,0,0,0
-3.4655001,-1.99250523,-2.5858108,-2.66656876,0,0,0,0
-3.12062651,-3.48925814,-2.49028876,-2.05173399,0,0,0,0
-2.24777628,-3.52812149,-1.1408342,-3.36193889,0,0,0,0
-2.10190434,-3.56020927,-2.22546067,-2.43072379,0,0,0,0
-2.82247812,-1.57363173,-3.95792946,-3.58605944,0,0,0,0
1.15463389,-2.88177021,-2.04888638,-1.90782771,1,0,0,0
-2.53743026,-2.62082443,-1.14150997,-2.35321,0,0,0,0
2.65519097,-2.37997044,-3.91389616,-2.62572691,1,0,0,0
-2.84649767,-1.53463716,-3.46340239,-1.3218266,0,0,0,0
1.52811054,-4.08113971,-2.36447603,-2.76955944,1,0,0,0
2.77499929,-4.39715609,-2.81650443,-2.91947648,1,0,0,0
-3.00893802,-2.96427812,-2.3192862,-3.22930962,0,0,0,0
-1.47678657,-2.51064599,-2.13440266,-2.82155089,0,0,0,0
1.50574939,-3.50277089,-2.55112834,-2.61803474,1,0,0,0
2.90725008,-2.48809643,-3.0502066,-2.80544721,1,0,0,0
-2.78991275,-2.74375025,-2.02336796,-2.07536109,0,0,0,0
-2.48182211,-2.25328598,-3.41900252,-2.22270302,0,0,0,0
2.10341867,-2.73382049,-2.87576951,-2.85355616,1,0,0,0
3.16546075,-2.97616106,-3.2988213,-4.68539149,1,0,0,0
2.0983791,-3.04667167,-2.16514356,-2.89008934,1,0,0,0
1.70938354,-2.74952967,-2.37849057,-3.43497768,1,0,0,0
2.18649954,-2.6727559,-1.6020691,-1.72892865,1,0,0,0
1.70988832,-3.21964435,-2.57997327,-2.74983458,1,0,0,0
3.08387391,-1.3656701,-1.31904315,-3.00151799,1,0,0,0
2.13775598,2.26870533,-2.34442353,-3.59918922,1,1,0,0
-2.65233181,-2.79562548,-1.17347585,-3.0403709,0,0,0,0
1.61088016,-2.20559128,-2.79359221,-2.62578707,1,0,0,0
2.17840653,-2.19830777,-4.8930753,-0.98969489,1,0,0,0
-3.28723006,-3.67728285,-1.53392134,-2.49290131,0,0,0,0
2.02092323,0.90275444,-3.73078212,-2.70587485,1,1,0,0
-3.16669419,-3.08430735,-2.90348511,-2.80600358,0,0,0,0
-2.28598323,-3.03888787,-3.97858173,-3.01658195,0,0,0,0
-2.23220661,-3.36226188,-2.97426619,-3.36492024,0,0,0,0
2.75263526,-2.05866098,-2.16146875,-3.7129391,1,0,0,0
0.30134162,2.39232834,3.83026749,-4.00642715,1,1,1,0
2.50679068,-1.29215168,-3.01541388,-4.31875661,1,0,0,0
-3.54103446,-3.21948044,-3.11237164,-3.03550046,0,0,0,0
-2.06867065,-3.04307695,-2.53945142,-1.87099595,0,0,0,0
-1.85282305,-3.78979817,-2.99848672,-2.339199,0,0,0,0
1.76851396,-3.21035832,-3.12713534,-3.14188004,1,0,0,0
-1.60465539,-3.59331779,-2.69749798,-2.31008884,0,0,0,0
-2.68395282,-3.02468855,-3.5640154,-2.23058257,0,0,0,0
-3.23621072,-2.21246034,-2.69262139,-2.57870033,0,0,0,0
1.48382792,-2.49789972,-2.83478554,-1.83754954,1,0,0,0
1.51131814,-3.27026024,-2.00529527,-1.78029183,1,0,0,0
3.17302905,-3.1965334,-3.56483161,-2.4713533,1,0,0,0
2.03166101,-3.66213694,-3.55386138,-1.73034184,1,0,0,0
1.11309066,-3.35348807,-2.86899302,-3.8475167,1,0,0,0
-2.62595974,-2.22207066,-2.40991488,-2.51845699,0,0,0,0
3.60535048,1.68925859,-1.71567276,-2.87086889,1,1,0,0
-2.56457105,-3.22862864,-1.34300981,-3.00867334,0,0,0,0
3.09848264,-3.05196419,-2.61361692,-2.69398428,1,0,0,0
1.52243366,-2.16954295,-2.61866227,-2.19097231,1,0,0,0
-2.45747957,-4.22627181,-3.17996256,-2.07144544,0,0,0,0
-2.93620117,-1.73301566,-2.87555251,-2.40958426,0,0,0,0
1.36190932,-0.78688841,-2.58203913,-2.64303554,1,0,0,0
3.28412242,-3.76612395,-3.56488861,-2.61998512,1,0,0,0
2.01397985,-3.17540728,-3.60136852,-2.69144177,1,0,0,0
-2.33468432,-2.59774085,-3.46376225,-2.0654263,0,0,0,0
-3.73612791,-3.04207299,-2.54325885,-3.9963264,0,0,0,0
1.42027764,-1.84458364,-3.06764357,-3.57785933,1,0,0,0
-3.25207673,-2.3667952,-2.74173226,-2.79095266,0,0,0,0
-2.83406936,-2.36213859,-2.15730704,-2.87418328,0,0,0,0
1.75151862,1.26091475,-2.41543539,-2.25049984,1,1,0,0
1.541402,-2.6341239,-2.98268534,-3.06652542,1,0,0,0
1.31407902,-4.86042388,-2.40982324,-3.33786048,1,0,0,0
-2.16733776,-3.55249532,-3.33491862,-2.72178594,0,0,0,0
-3.85104753,-3.88939641,-2.87780538,-2.85527445,0,0,0,0
0.99598989,-2.64572203,-3.27689536,-3.13610025,1,0,0,0
2.56272256,-1.17865056,-2.08294243,-1.15362564,1,0,0,0
-2.17549335,-2.53278222,-2.45089214,-3.4884952,0,0,0,0
-4.20498289,-2.94572283,-3.19327377,-3.01113632,0,0,0,0
0.35561537,-2.53818445,-3.83856632,-1.33467838,1,0,0,0
-3.17936018,-2.19149198,-2.28261352,-2.61139497,0,0,0,0
-3.10046636,-2.4573328,-3.04147359,-2.6402453,0,0,0,0
2.55142953,-2.4279939,-3.65255587,-1.21246828,1,0,0,0
-3.11673526,-3.04014552,-3.35642099,-1.84577815,0,0,0,0
-3.62399295,-2.29768511,-1.62761528,-2.65068505,0,0,0,0
-1.47886286,-2.6031509,-3.45632993,-2.28055213,0,0,0,0
1.27124339,-2.7863631,-2.72472594,-2.29664259,1,0,0,0
1.35685764,-2.65184212,-2.37806663,-3.23849283,1,0,0,0
2.0345008,-3.61197852,-2.78746784,-3.04044578,1,0,0,0
2.41701864,-3.80659439,-2.24770308,-3.27233449,1,0,0,0
1.54392337,-1.51339229,-1.3747137,-1.86568648,1,0,0,0
2.40655858,-2.12513823,-2.58135404,-2.58705691,1,0,0,0
-3.95412296,-2.76850108,-3.53266001,-2.47773528,0,0,0,0
-3.19443271,-2.20367461,-2.39929873,-2.98931152,0,0,0,0
0.62077641,-2.56528966,-3.30222398,-2.53668875,1,0,0,0
0.35485802,1.68564115,-2.45485473,-1.42276539,1,1,0,0
3.69187295,-2.55640559,-2.12370884,-1.89929679,1,0,0,0
1.85079854,-3.75291109,-2.9685488,-2.16395911,1,0,0,0
0.58374219,-2.00067386,-2.22500246,-3.09010725,1,0,0,0
-1.68462358,-3.22135091,-2.09230017,-3.23224477,0,0,0,0
-3.42990346,-3.03362776,-3.10444646,-2.83924192,0,0,0,0
-2.32942738,-3.32852229,-2.21163835,-3.46824192,0,0,0,0
1.83529183,-3.41619253,-3.67047116,-3.18783186,1,0,0,0
-2.41124928,-1.56380814,-2.9367689,-2.74148602,0,0,0,0
3.7119031,-1.46303559,-1.40934689,-3.02513056,1,0,0,0
3.97668108,-3.10021825,-3.26815322,-4.23439331,1,0,0,0
2.99937353,-2.59305984,-1.56373829,-2.48002857,1,0,0,0
1.06272446,-2.92252097,-2.57611703,-1.99585594,1,0,0,0
1.85764264,-3.00431158,-2.81978194,-3.32472436,1,0,0,0
-2.7249245,-2.39920653,-1.6526442,-2.97196712,0,0,0,0
-3.23846154,-1.94964875,-1.12353079,-2.79529728,0,0,0,0
-2.24546101,-2.14305911,-2.2940943,-2.987241,0,0,0,0
3.14294659,-2.43924297,-2.71166805,-3.17743458,1,0,0,0
2.50886213,-2.64629479,-1.96415689,-3.24650332,1,0,0,0
-1.70391556,-3.05528212,-3.72036919,-0.90653682,0,0,0,0
-2.47619879,-2.02032048,-2.96604354,-4.18806821,0,0,0,0
-3.91468741,-1.28344269,-2.81952359,-3.85958962,0,0,0,0
1.59323364,-2.75416728,-3.46885212,-3.00124008,1,0,0,0
3.69346403,-2.00284496,-1.95775274,-2.7200548,1,0,0,0
2.31284294,-3.16000618,-1.68643165,-1.40041783,1,0,0,0
-1.9360397,-2.74619479,-4.49449681,-2.43591759,0,0,0,0
-1.87723916,-2.98212022,-2.51820777,-2.20368691,0,0,0,0
-3.16759199,-5.14855087,-2.464935,-2.20513679,0,0,0,0
1.43545428,-2.89616119,-2.97731236,-2.66847033,1,0,0,0
1.99695844,-4.02412713,-3.32923494,-2.50476245,1,0,0,0
2.81056575,-1.90499593,-4.44633774,-1.29660964,1,0,0,0
1.75470803,-2.92457435,-2.52869688,-1.99545994,1,0,0,0
3.72105502,-2.28439271,-2.75962949,-4.0006835,1,0,0,0
-1.42354732,-4.21353504,-2.74300016,-3.05718239,0,0,0,0
3.22371796,-2.94956267,-2.4578806,-2.30080634,1,0,0,0
-2.52587181,-0.18569315,-2.63265315,-1.17232464,0,1,0,0
1.18398555,-3.00678089,-2.77868453,-1.79126598,1,0,0,0
1.56845693,-2.52950005,-3.71953472,-1.69038996,1,0,0,0
-2.68675238,-1.46283144,-3.05970218,-1.2518907,0,0,0,0
3.0183766,-3.01676486,-3.78257148,-2.9754566,1,0,0,0
1.44573105,-3.28178741,-2.0445073,-1.1664154,1,0,0,0
-3.20745334,-3.75399143,-2.34285146,-2.3115702,0,0,0,0
1.81222726,-2.63031255,-2.1385489,-2.90043987,1,0,0,0
1.66163687,-1.44584822,-2.97344774,-2.27539316,1,0,0,0
2.37358157,-2.80511063,-3.50305252,-3.5383556,1,0,0,0
1.79831553,-2.64448542,-3.21236961,-2.95503605,1,0,0,0
1.48635684,-2.05592904,-2.52997167,-1.95677225,1,0,0,0
3.01177539,-2.91690137,-2.93483008,-3.69626544,1,0,0,0
-3.31088454,-2.84088887,-1.92245841,-2.75316145,0,0,0,0
1.44792991,-2.76592877,-1.30690569,-2.63344105,1,0,0,0
-1.61186419,-2.05686837,-4.10860404,-3.57869603,0,0,0,0
1.14773866,-2.33680047,-2.34713107,-2.78719198,1,0,0,0
2.71929353,-3.40734981,-2.6807528,-2.01596841,1,0,0,0
0.64563658,-2.76413169,-2.1072438,-2.75872853,1,0,0,0
2.82926541,-3.31797674,-3.06505915,-3.22707891,1,0,0,0
2.56662928,-3.95187102,-2.99352556,-1.25064133,1,0,0,0
-2.88733151,-2.62706708,-1.84587501,-1.93673559,0,0,0,0
1.58960689,-2.06860546,-2.49041263,-1.8277023,1,0,0,0
-2.35618465,-1.97298471,-3.13024558,-0.76736258,0,0,0,0
-2.80226748,-2.90286448,-2.4386527,-3.18679884,0,0,0,0
-2.60578636,-2.47120596,-2.80386712,-2.12671272,0,0,0,0
-1.58042423,-3.53244729,-3.70936915,-2.79823244,0,0,0,0
1.62636843,-2.19511297,-2.47491505,-2.48383228,1,0,0,0
1.76709238,-2.65675317,-4.40678373,-4.43336442,1,0,0,0
-0.14849622,-1.76034756,-2.27542687,-3.3420153,1,0,0,0
1.6607115,-2.786953,-3.98960263,-2.95871664,1,0,0,0
1.70642156,-1.66678634,-3.01334597,-3.05317864,1,0,0,0
-2.56259684,-1.56255402,-2.33041868,-2.90151313,0,0,0,0
1.59666762,-2.85117067,-1.39676556,-2.71230582,1,0,0,0
-1.49111096,-1.36473794,-3.62330116,-2.00058762,0,0,0,0
1.81876179,-2.04747282,-2.7154142,-3.21157277,1,0,0,0
-2.70968564,-2.62283888,-3.21115851,-2.19151564,0,0,0,0
2.10618749,2.2758957,-1.33535378,-2.64813751,1,1,0,0
-2.92556044,-1.35802422,-1.7717436,-2.74022799,0,0,0,0
1.63586568,-3.15046199,-2.70406939,-1.91465653,1,0,0,0
2.77897716,-1.49199115,-3.01694702,-2.84738485,1,0,0,0
-4.25667278,-1.99211575,-2.74820849,1.25059318,0,0,0,1
2.6615439,-2.90809684,-1.84240434,-2.17729304,1,0,0,0
-2.19912678,-3.36401463,-2.7373651,-3.10840271,0,0,0,0
2.27929223,-2.70924121,-3.83599363,-2.10187435,1,0,0,0
2.1922566,-2.50463169,-1.58098135,-3.77441794,1,0,0,0
-2.87785586,-2.48547532,-2.43329592,-2.67301314,0,0,0,0
-3.03852651,-3.6624033,-1.947961,-3.19207497,0,0,0,0
1.97616573,-2.33256947,-2.34622024,-3.30155119,1,0,0,0
-2.40037497,-2.34981198,-2.14623045,-3.651971,0,0,0,0
